date,SPY,IWM,TLT,LQD,SHV
2023-05-09,394.4243,166.6014,89.7542,92.8914,94.9032
2023-05-10,396.2672,167.4463,90.6252,93.6245,94.9377
2023-05-11,395.576,166.1598,91.5833,93.9866,94.9721
2023-05-12,395.0578,165.8238,90.8168,93.4088,94.9721
2023-05-15,396.4207,167.8495,89.8762,92.9087,94.9807
2023-05-16,393.7715,165.4013,89.6061,92.443,94.9807
2023-05-17,398.5515,169.088,89.3449,92.4344,94.998
2023-05-18,402.3909,170.1153,88.6829,92.0463,95.0238
2023-05-19,401.8054,169.0784,88.0558,91.9342,95.0238
2023-05-22,401.9685,171.1425,87.7423,91.8997,95.0238
2023-05-23,397.4573,170.3361,87.9949,92.0895,95.0411
2023-05-24,394.5778,168.5311,87.5594,91.7273,95.0411
2023-05-25,397.9949,167.2159,87.3416,91.4255,95.0841
2023-05-26,403.1491,169.1168,88.0471,91.8135,95.1014
2023-05-30,403.3027,168.4928,88.9268,92.5034,95.11
2023-05-31,401.0663,166.8318,89.702,92.8052,95.1272
2023-06-01,404.8768,168.6368,90.0539,93.0898,95.1895
2023-06-02,410.7318,174.7524,89.0671,92.839,95.1982
2023-06-05,409.9448,172.4099,88.9012,92.64,95.1982
2023-06-06,410.8375,176.951,89.4251,92.8217,95.2155
2023-06-07,409.4168,180.2618,88.0977,91.9911,95.2328
2023-06-08,411.8933,179.5879,89.1282,92.6054,95.2934
2023-06-09,412.6322,178.1342,89.006,92.3631,95.2934
2023-06-12,416.3756,178.8755,89.2679,92.6573,95.3107
2023-06-13,419.1208,180.9261,88.3859,92.242,95.328
2023-06-14,419.6199,178.9814,89.0933,92.5275,95.3366
2023-06-15,424.8222,180.4544,89.9491,93.3321,95.4058
2023-06-16,423.3751,179.0103,89.5998,93.1677,95.4145
2023-06-20,421.1786,178.2305,90.2198,93.5051,95.4145
2023-06-21,419.0206,177.8165,90.4382,93.4013,95.4232
2023-06-22,420.5332,176.4975,89.3465,92.9168,95.4578
2023-06-23,417.3539,173.8404,90.2373,93.1764,95.4664
2023-06-26,415.6487,174.0137,90.3334,93.2802,95.4838
2023-06-27,420.2056,176.5264,90.0976,93.1764,95.5011
2023-06-28,420.4174,177.3929,90.4818,93.583,95.5097
2023-06-29,422.0745,179.4339,88.8488,92.8735,95.527
2023-06-30,427.0553,180.2907,89.8967,93.557,95.5789
2023-07-03,427.5467,180.6566,89.3871,93.2949,95.572
2023-07-05,426.9109,178.8563,88.5377,92.6266,95.5893
2023-07-06,423.5678,175.9681,87.2855,91.6892,95.6415
2023-07-07,422.4984,177.8261,86.7601,91.6024,95.6415
2023-07-10,423.5678,180.8683,86.8739,92.0798,95.6588
2023-07-11,426.2653,182.7264,87.3205,92.5138,95.6588
2023-07-12,429.695,184.7192,88.2925,93.3296,95.6849
2023-07-13,433.1055,186.2115,89.2207,93.9893,95.737
2023-07-14,432.8357,184.3919,88.6953,93.2602,95.7457
2023-07-17,434.3386,186.3656,88.7391,93.4164,95.7544
2023-07-18,437.566,188.6665,89.1419,93.6507,95.7631
2023-07-19,438.5391,189.4656,90.1489,94.1802,95.7805
2023-07-20,435.6296,187.8096,89.0544,93.5466,95.8239
2023-07-21,435.6296,187.2127,89.0806,93.7115,95.8326
2023-07-24,437.5757,187.6749,88.7566,93.5987,95.8413
2023-07-25,438.7703,187.6556,88.5903,93.4511,95.85
2023-07-26,438.8377,189.1382,88.6778,93.8851,95.8673
2023-07-27,435.9282,186.6929,86.9528,92.7394,95.9021
2023-07-28,440.1961,189.1093,87.3993,93.347,95.9282
2023-07-31,441.0342,191.3044,87.6095,93.6074,95.9455
2023-08-01,439.7722,190.4283,86.1739,92.6746,95.9604
2023-08-02,433.6546,187.8385,85.2519,92.1085,95.9779
2023-08-03,432.4118,187.309,83.285,91.2811,96.0127
2023-08-04,430.4561,186.9335,84.7602,92.2304,96.0389
2023-08-07,434.2134,187.0587,83.926,92.004,96.0389
2023-08-08,432.3251,185.8842,84.9007,92.3698,96.0563
2023-08-09,429.4349,184.4305,85.3397,92.4569,96.065
2023-08-10,429.5891,183.6122,83.9348,91.8037,96.1087
2023-08-11,429.3386,183.8721,83.7416,91.4902,96.1261
2023-08-14,431.7085,183.5544,83.5572,91.4553,96.1436
2023-08-15,426.6796,181.1283,83.0479,90.9763,96.161
2023-08-16,423.5486,178.914,82.3981,90.567,96.1698
2023-08-17,420.3212,176.8056,82.0469,90.3231,96.2134
2023-08-18,420.5235,177.7684,82.3367,90.6628,96.2221
2023-08-21,423.2596,177.5084,81.2391,90.1228,96.2309
2023-08-22,422.1131,176.9789,81.8625,90.4015,96.2483
2023-08-23,426.8145,178.8659,83.8909,91.673,96.2657
2023-08-24,420.8992,176.3917,83.3377,91.3595,96.3093
2023-08-25,423.8664,177.1426,83.6099,91.4117,96.3093
2023-08-28,426.5544,178.7215,83.6977,91.6992,96.3181
2023-08-29,432.7201,181.2149,84.567,92.4307,96.3442
2023-08-30,434.5024,181.8985,84.4792,92.3001,96.353
2023-08-31,433.8665,181.5808,84.8568,92.4569,96.4053
2023-09-01,434.6758,183.7373,83.5348,91.7987,96.4325
2023-09-05,432.7971,179.8671,82.3635,91.1432,96.4325
2023-09-06,429.8877,179.1932,82.5661,91.0558,96.45
2023-09-07,428.5678,177.4603,82.795,91.4579,96.5026
2023-09-08,429.2133,177.0656,83.1121,91.5278,96.5113
2023-09-11,432.0361,177.4892,82.5132,91.353,96.5288
2023-09-12,429.6661,177.3159,82.9888,91.3268,96.5376
2023-09-13,430.1671,176.151,82.9712,91.5278,96.5551
2023-09-14,433.8761,178.6348,82.3723,91.3617,96.5989
2023-09-15,428.6487,176.7671,81.8703,91.2219,96.6077
2023-09-18,428.9001,175.5926,82.3371,91.3967,96.6252
2023-09-19,428.0106,174.9091,81.7294,91.0908,96.6252
2023-09-20,424.0758,173.1569,81.9848,91.1257,96.6428
2023-09-21,417.0665,170.4708,79.8799,90.208,96.6865
2023-09-22,416.1287,170.0858,80.5228,90.7586,96.7041
2023-09-25,417.8786,170.8463,78.5412,89.8759,96.7128
2023-09-26,411.7395,168.6497,78.2682,89.6224,96.7216
2023-09-27,411.9038,170.2263,77.8631,89.2029,96.7391
2023-09-28,414.2917,171.7643,78.1008,89.3602,96.7829
2023-09-29,413.2863,170.9518,78.1097,89.1679,96.7829
2023-10-02,413.1219,168.3692,76.8021,88.351,96.8049
2023-10-03,407.5919,165.5351,75.15,87.3332,96.8137
2023-10-04,410.56,165.6125,76.2102,88.0965,96.8489
2023-10-05,410.4053,165.7383,75.8303,87.9913,96.9017
2023-10-06,415.2779,167.3342,74.9114,87.728,96.9105
2023-10-09,417.9366,168.3015,76.6696,88.8161,96.9193
2023-10-10,420.1119,170.207,76.5635,88.8512,96.9281
2023-10-11,421.8328,169.9168,78.1627,89.3952,96.9369
2023-10-12,419.2611,166.0768,76.0423,88.4651,96.9897
2023-10-13,417.1728,164.6936,77.4029,88.9564,97.0073
2023-10-16,421.562,167.3536,76.1572,88.3422,97.0161
2023-10-17,421.5427,169.2204,75.3178,87.6403,97.0249
2023-10-18,415.9257,165.7383,74.6552,86.9383,97.0337
2023-10-19,412.2711,163.0977,73.1268,86.2363,97.0777
2023-10-20,407.2052,160.9891,73.542,86.5786,97.104
2023-10-23,406.4995,159.6252,74.4255,87.2542,97.1216
2023-10-24,409.5642,161.0181,75.4062,87.7456,97.1304
2023-10-25,403.686,158.3581,73.7276,86.9471,97.1304
2023-10-26,398.8521,158.7644,74.8584,87.5788,97.192
2023-10-27,397.0441,156.8976,74.5404,87.4034,97.2096
2023-10-30,401.7911,157.7681,74.2046,87.1401,97.2184
2023-10-31,404.3145,159.132,73.8424,87.0173,97.2184
2023-11-01,408.6263,160.0412,75.4435,88.2626,97.252
2023-11-02,416.4574,164.3068,77.1633,89.3106,97.2962
2023-11-03,420.257,168.7754,77.6864,89.7509,97.3227
2023-11-06,421.2237,166.6668,76.9328,89.2754,97.3138
2023-11-07,422.4225,166.0768,78.0676,89.9887,97.3403
2023-11-08,422.7319,164.3068,79.3974,90.4467,97.3492
2023-11-09,419.4352,161.7629,77.5711,89.5308,97.3845
2023-11-10,425.9803,163.5717,78.0055,89.9799,97.411
2023-11-13,425.5743,163.6297,77.8282,89.9887,97.4199
2023-11-14,433.8307,172.6154,79.5924,91.3978,97.4552
2023-11-15,434.7492,172.9153,78.4754,90.9223,97.464
2023-11-16,435.281,170.1199,79.4506,91.6708,97.5171
2023-11-17,435.8224,172.451,79.8229,91.9351,97.5259
2023-11-20,439.1772,173.4569,80.3105,92.3049,97.5347
2023-11-21,438.22,171.2226,80.275,92.3314,97.5701
2023-11-22,439.9119,172.2962,80.5587,92.7012,97.6054
2023-11-24,440.1826,173.4569,79.6101,92.2257,97.6143
2023-11-27,439.3898,172.8766,80.9399,92.9743,97.6319
2023-11-28,439.8249,172.2092,81.0995,93.3441,97.6584
2023-11-29,439.5154,173.1184,82.119,94.1015,97.6761
2023-11-30,441.2461,173.7762,81.1704,93.6084,97.7114
2023-12-01,443.8564,178.8542,82.6992,94.7354,97.7425
2023-12-04,441.5265,180.7693,82.3701,94.3023,97.7514
2023-12-05,441.4395,178.3512,84.1399,95.0536,97.7691
2023-12-06,439.6606,178.032,85.2605,95.4072,97.7869
2023-12-07,443.0153,179.3185,84.7713,95.4161,97.8312
2023-12-08,444.9199,180.6823,84.0777,94.9034,97.8312
2023-12-11,446.6504,181.0595,83.8998,94.8769,97.8312
2023-12-12,448.6904,180.8757,84.1488,95.4161,97.8579
2023-12-13,454.8779,186.9984,86.1231,97.0161,97.8934
2023-12-14,456.3378,192.2022,88.3634,98.0478,97.9415
2023-12-15,455.5865,190.5869,88.4616,97.9059,97.9504
2023-12-18,458.1491,190.6546,87.7568,97.4978,97.9683
2023-12-19,460.9351,194.3495,88.2296,97.622,97.9683
2023-12-20,454.5478,190.5479,88.8274,97.8793,97.995
2023-12-21,458.8578,193.7903,88.2653,97.8438,98.0574
2023-12-22,459.7799,195.596,87.8638,97.6752,98.0753
2023-12-26,461.7214,198.1395,88.1136,97.8793,98.0931
2023-12-27,462.5562,198.8385,89.675,98.7931,98.0931
2023-12-28,462.7309,198.0813,89.0237,98.5358,98.1555
2023-12-29,461.3913,194.8485,88.2207,98.172,98.1822
2024-01-02,458.8092,193.6933,87.7121,97.5067,98.1733
2024-01-03,455.0622,188.5286,88.0779,97.2849,98.1822
2024-01-04,453.5965,188.1597,86.7397,96.7437,98.2268
2024-01-05,454.2177,187.6064,85.9099,96.3977,98.2357
2024-01-08,460.7021,190.9848,86.7575,97.1341,98.2535
2024-01-09,460.0031,189.2762,86.2043,97.3026,98.2625
2024-01-10,462.6047,189.3829,85.8028,97.1784,98.2803
2024-01-11,462.4009,187.8976,86.2846,97.764,98.3427
2024-01-12,462.7213,187.587,86.1151,97.9769,98.3694
2024-01-16,461.0225,185.2668,84.5984,96.9832,98.3694
2024-01-17,458.4598,183.9465,84.4645,96.7792,98.3873
2024-01-18,462.5367,185.0338,83.6794,96.5929,98.414
2024-01-19,468.3029,186.8103,83.947,96.6905,98.4407
2024-01-22,469.293,190.8003,84.4467,96.9566,98.4586
2024-01-23,470.6617,190.2469,83.7775,96.6018,98.4586
2024-01-24,471.1761,188.684,83.2868,96.4155,98.4675
2024-01-25,473.7388,190.2469,83.8311,97.0542,98.521
2024-01-26,473.137,190.2567,83.6705,96.7792,98.5299
2024-01-29,476.8839,193.5865,84.6341,97.1784,98.5388
2024-01-30,476.5151,191.9361,85.4014,97.4889,98.5477
2024-01-31,468.7397,187.2472,86.24,97.7373,98.5745
2024-02-01,474.8746,189.7324,87.9317,98.4932,98.6399
2024-02-02,479.8737,188.7325,85.9894,97.594,98.613
2024-02-05,478.1265,186.3346,84.253,96.6592,98.6219
2024-02-06,479.5146,188.0141,85.0764,97.2022,98.6488
2024-02-07,483.5139,187.5773,84.6647,96.9174,98.6667
2024-02-08,483.7275,190.4217,84.1724,96.4188,98.7115
2024-02-09,486.5232,193.5185,84.0023,96.2941,98.7204
2024-02-12,486.3096,197.0328,84.1008,96.3031,98.7294
2024-02-13,479.6116,188.9267,82.6597,95.2436,98.7115
2024-02-14,483.9702,193.3146,83.0804,95.6888,98.7473
2024-02-15,487.3094,198.4695,83.5101,96.036,98.801
2024-02-16,484.8827,195.7708,83.0267,95.6888,98.801
2024-02-20,482.2132,193.0719,83.0983,96.0092,98.8189
2024-02-21,482.65,192.1594,82.5076,95.7689,98.8278
2024-02-22,492.6387,193.6156,82.9103,95.9202,98.8637
2024-02-23,492.9784,194.0525,84.0202,96.2051,98.8816
2024-02-26,491.1729,195.2757,83.7696,95.9024,98.8816
2024-02-27,492.0854,198.0424,83.1789,95.7689,98.8995
2024-02-28,491.435,196.4115,83.707,95.76,98.9084
2024-02-29,493.2017,197.7803,84.2977,95.849,98.9622
2024-03-01,497.832,199.8772,84.823,96.4325,98.9873
2024-03-04,497.2981,199.6928,84.4818,96.2538,98.9963
2024-03-05,492.328,197.7803,85.6849,96.781,99.0143
2024-03-06,494.8228,199.256,86.1878,97.0401,99.0323
2024-03-07,499.7346,200.916,86.107,97.2814,99.0682
2024-03-08,496.7351,200.7898,85.9543,97.4154,99.0772
2024-03-11,496.308,199.1977,85.9094,97.4333,99.0862
2024-03-12,501.6469,198.9259,85.1911,97.1206,99.1042
2024-03-13,500.8606,199.7025,84.7781,97.0222,99.1132
2024-03-14,499.8705,196.1299,83.4762,96.3074,99.1581
2024-03-15,496.4381,196.4988,83.4492,96.3342,99.1761
2024-03-18,499.3885,195.3727,83.1978,96.1734,99.1851
2024-03-19,502.1637,196.1979,83.4312,96.4504,99.1941
2024-03-20,506.8083,200.0811,83.4043,96.6291,99.2211
2024-03-21,508.4832,202.3799,83.5839,96.7721,99.257
2024-03-22,507.5193,199.5867,84.383,97.1027,99.284
2024-03-25,506.117,200.0441,83.961,96.7721,99.284
2024-03-26,505.1823,199.684,84.1945,96.7452,99.302
2024-03-27,509.4276,204.0345,85.0295,97.4154,99.3649
2024-03-28,509.3303,204.6768,84.9577,97.326,99.3739
2024-04-01,508.4442,202.7498,83.374,96.3942,99.3848
2024-04-02,505.2115,199.0222,82.9145,96.2506,99.3937
2024-04-03,505.7665,200.3264,82.8965,96.3134,99.4028
2024-04-04,499.593,198.3215,83.4911,96.421,99.466
2024-04-05,504.8122,198.9833,82.329,95.9995,99.475
2024-04-08,505.0946,200.0733,82.3199,95.9905,99.4841
2024-04-09,505.6789,200.8616,83.0857,96.4838,99.4931
2024-04-10,500.6154,195.5574,81.275,95.1115,99.4841
2024-04-11,504.3936,196.881,80.9056,94.9142,99.5292
2024-04-12,497.4313,193.3773,81.338,95.1294,99.5382
2024-04-15,491.1995,190.5451,80.0769,94.08,99.5473
2024-04-16,490.3036,189.8444,79.5453,93.7661,99.5563
2024-04-17,487.4019,187.8394,80.4282,94.2774,99.5743
2024-04-18,486.3989,187.6837,80.0228,94.089,99.6195
2024-04-19,482.1535,187.9757,80.3111,94.1877,99.6376
2024-04-22,486.5937,190.0779,80.1759,94.4209,99.6466
2024-04-23,492.3679,193.2605,80.2029,94.5823,99.6646
2024-04-24,492.1342,192.3943,79.6354,94.2146,99.6827
2024-04-25,490.2646,191.2264,79.0769,93.9365,99.7098
2024-04-26,494.9094,193.0561,79.4913,94.2953,99.7279
2024-04-29,496.6621,194.6133,80.1579,94.6899,99.7369
2024-04-30,488.7943,190.6619,79.4733,94.1697,99.7459
2024-05-01,487.2071,191.0609,80.0591,94.5614,99.7767
2024-05-02,491.7642,194.5744,80.4026,95.1468,99.8221
2024-05-03,497.8598,196.5014,81.2162,95.8131,99.8402
2024-05-06,503.0011,199.0417,81.5326,96.0833,99.8493
2024-05-07,503.5561,199.4894,82.0298,96.1283,99.8584
2024-05-08,503.6048,198.3312,81.5326,95.8852,99.8765
2024-05-09,506.5065,200.3555,81.9303,96.0383,99.9128
2024-05-10,507.1589,198.847,81.4693,95.7321,99.9309
2024-05-13,507.2271,199.2655,81.6772,95.7681,99.949
2024-05-14,509.5543,201.3288,82.1383,96.0473,99.9581
2024-05-15,515.8641,203.8398,83.2593,96.9028,99.9853
2024-05-16,514.8027,202.3702,83.1779,96.7497,100.0125
2024-05-17,515.5428,202.5162,82.6174,96.5245,100.0306
2024-05-20,516.1368,202.9639,82.3733,96.4795,100.0488
2024-05-21,517.4025,202.7693,82.7982,96.6416,100.0578
2024-05-22,515.9128,201.0563,82.8976,96.4975,100.076
2024-05-23,512.1445,197.757,82.3643,96.0743,100.1303
2024-05-24,515.533,199.9468,82.6084,96.3354,100.1394
2024-05-28,515.8934,199.6743,81.4241,95.7591,100.1303
2024-05-29,512.2808,196.7253,80.4387,95.2458,100.1394
2024-05-30,508.8824,198.594,81.2162,95.8311,100.1666
2024-05-31,513.5173,200.268,81.7676,96.2544,100.2029
2024-06-03,513.9361,199.139,83.0902,96.9187,100.2229
2024-06-04,514.5106,196.5696,84.0608,97.2984,100.2411
2024-06-05,520.6257,199.577,84.6776,97.6238,100.2503
2024-06-06,520.6159,198.1463,84.5506,97.5605,100.2775
2024-06-07,519.9829,195.8202,82.9995,96.6837,100.3049
2024-06-10,521.5896,196.4917,82.4461,96.4849,100.3231
2024-06-11,522.8458,195.8203,83.2988,96.9007,100.3322
2024-06-12,527.1399,198.8263,83.9247,97.4973,100.3686
2024-06-13,528.2014,197.089,85.1584,97.9583,100.3778
2024-06-14,528.5226,193.9561,85.875,98.0396,100.4232
2024-06-17,532.7292,195.586,85.0223,97.5786,100.4324
2024-06-18,534.0827,195.9276,85.8024,98.0306,100.4597
2024-06-20,532.6318,195.098,85.2309,97.7052,100.4779
2024-06-21,531.9177,195.5372,85.2309,97.7323,100.5234
2024-06-24,530.1886,196.3863,85.5756,97.8317,100.5325
2024-06-25,532.2302,195.7422,85.7208,97.7956,100.5507
2024-06-26,532.8946,195.2249,84.4962,97.2622,100.5507
2024-06-27,533.7347,197.2061,84.8318,97.4521,100.5781
2024-06-28,531.6343,198.0162,83.2535,96.8284,100.6236
2024-07-01,532.7286,196.357,81.8166,96.2533,100.6382
2024-07-02,536.3137,197.0305,82.4536,96.8701,100.6565
2024-07-03,538.707,196.9817,83.5365,97.5867,100.684
2024-07-05,541.8135,196.0447,84.2281,98.0947,100.7205
2024-07-08,542.4387,197.4208,84.4101,98.0856,100.7479
2024-07-09,542.9662,196.562,84.037,97.9042,100.7479
2024-07-10,548.3389,198.4847,84.3008,98.14,100.7571
2024-07-11,543.6108,205.619,85.1199,98.6662,100.7845
2024-07-12,547.0397,208.02,85.4838,99.029,100.8394
2024-07-15,548.5441,211.9727,84.5011,98.4847,100.8577
2024-07-16,551.7971,219.2047,85.6931,99.0562,100.8669
2024-07-17,544.0602,216.9111,85.7113,99.1016,100.876
2024-07-18,539.8793,212.7144,85.0562,98.6752,100.8943
2024-07-19,536.2942,211.6311,84.5556,98.3124,100.9492
2024-07-22,541.8232,214.9982,84.31,98.258,100.9583
2024-07-23,540.9734,217.282,84.1917,98.1854,100.9766
2024-07-24,528.7135,212.6168,83.2817,97.5867,100.9857
2024-07-25,525.9587,215.2715,83.9642,97.9768,100.9949
2024-07-26,531.8494,218.8338,84.6193,98.521,101.0497
2024-07-29,532.1619,216.4036,85.0743,98.7297,101.068
2024-07-30,529.4656,217.2235,85.4019,98.8113,101.0772
2024-07-31,538.072,218.4824,86.2755,99.3828,101.0863
2024-08-01,530.4524,211.3773,87.0196,99.7123,101.112
2024-08-02,520.5762,203.9014,89.7313,100.6864,101.2039
2024-08-05,505.4151,197.3428,90.2061,100.4315,101.2039
2024-08-06,510.0748,199.4899,88.1883,99.7761,101.2039
2024-08-07,506.6655,197.1281,87.5674,99.3209,101.2223
2024-08-08,518.3782,201.9201,87.0288,99.3664,101.2315
2024-08-09,520.6641,201.5005,87.887,99.8762,101.2682
2024-08-12,520.9376,199.6851,88.2066,100.0856,101.2957
2024-08-13,529.5048,202.9742,88.8183,100.7866,101.3233
2024-08-14,531.1754,201.7151,89.3752,101.2326,101.3233
2024-08-15,540.2797,206.9464,88.6539,100.9231,101.3325
2024-08-16,541.4911,207.493,88.9644,101.2235,101.3784
2024-08-19,546.6685,210.0305,89.3752,101.4602,101.3876
2024-08-20,545.7795,207.5808,90.0874,101.7243,101.4152
2024-08-21,547.6552,210.2842,90.1421,101.9518,101.4335
2024-08-22,543.357,208.4299,89.2474,101.5331,101.4519
2024-08-23,549.1302,215.0861,89.8317,102.1157,101.4978
2024-08-26,547.8212,215.1544,89.6035,101.9883,101.507
2024-08-27,548.5734,213.4855,89.4482,101.9063,101.5254
2024-08-28,545.3887,212.041,89.3387,101.6969,101.5438
2024-08-29,545.4376,213.5538,89.0465,101.5239,101.5529
2024-08-30,550.6443,214.7933,88.097,101.2417,101.5897
2024-09-03,539.3127,208.2249,89.5378,101.5478,101.622
2024-09-04,538.2087,207.8736,90.692,102.1783,101.6497
2024-09-05,536.8997,206.839,91.2049,102.6808,101.6681
2024-09-06,527.8636,202.9059,91.1958,102.6351,101.7142
2024-09-09,533.7737,203.4719,91.5897,102.8636,101.7142
2024-09-10,536.0986,203.306,92.2309,103.1468,101.7511
2024-09-11,541.5985,203.9014,92.1576,103.1925,101.7419
2024-09-12,546.1605,206.5267,91.7271,103.1194,101.7603
2024-09-13,549.013,211.6213,91.9744,103.4392,101.8157
2024-09-16,549.8239,212.3826,92.8171,103.896,101.8526
2024-09-17,550.0484,214.1394,92.3683,103.9052,101.8618
2024-09-18,548.4171,214.1784,91.2232,103.4757,101.8987
2024-09-19,557.7755,218.5898,90.921,103.5671,101.9172
2024-09-20,556.8113,216.2475,90.5729,103.6585,101.9633
2024-09-23,558.2028,215.4569,90.3805,103.5123,101.9818
2024-09-24,559.7999,215.8181,90.3622,103.6859,101.991
2024-09-25,558.5652,213.1856,89.6111,103.0737,102.0094
2024-09-26,560.7798,214.3217,89.8218,103.0737,102.0186
2024-09-27,559.9665,215.771,90.289,103.4849,102.0555
2024-09-30,562.2104,216.3195,89.8584,103.229,102.0555
2024-10-01,557.1739,213.3815,90.5072,103.7251,102.0778
2024-10-02,557.4091,213.0878,89.7445,103.4959,102.0778
2024-10-03,556.39,211.6579,88.8991,102.8264,102.0778
2024-10-04,561.4462,214.6154,87.8055,102.2671,102.1148
2024-10-07,556.3704,212.931,87.1439,101.7444,102.1056
2024-10-08,561.6323,213.0779,87.2909,101.9461,102.1333
2024-10-09,565.5224,213.548,86.7947,101.7444,102.1426
2024-10-10,564.5327,212.3631,86.4547,101.6343,102.1519
2024-10-11,567.9133,216.6818,86.1054,101.616,102.1982
2024-10-14,572.5579,218.2781,86.1698,101.6251,102.2075
2024-10-15,568.1093,218.4544,87.2174,102.1204,102.2167
2024-10-16,570.5785,222.0484,87.585,102.4413,102.2352
2024-10-17,570.6275,221.4413,86.1973,101.6802,102.2352
2024-10-18,572.8224,220.9809,86.2617,101.561,102.2816
2024-10-21,571.8818,217.5044,84.7546,100.5247,102.2908
2024-10-22,571.5781,216.6818,84.8373,100.5155,102.2908
2024-10-23,566.3552,214.7036,84.6076,100.1762,102.2908
2024-10-24,567.5802,215.1737,85.1497,100.4789,102.3094
2024-10-25,567.384,214.3608,84.6719,100.2404,102.3464
2024-10-28,569.1382,217.857,84.4421,100.1579,102.3742
2024-10-29,570.0592,217.1519,84.5708,100.2771,102.3742
2024-10-30,568.3346,216.8581,84.8189,100.1487,102.402
2024-10-31,557.1935,213.2542,84.9568,99.947,102.4205
2024-11-01,559.5452,214.449,83.759,99.3994,102.4642
2024-11-04,558.34,215.536,85.0591,100.1356,102.4828
2024-11-05,565.0913,219.5903,85.5109,100.6142,102.4828
2024-11-06,579.1426,232.3116,83.1689,99.5651,102.4828
2024-11-07,583.6206,231.489,84.2108,100.743,102.5107
2024-11-08,586.1487,233.1929,85.2804,101.0927,102.5666
2024-11-11,586.7072,236.6989,84.8655,100.8995,102.5572
2024-11-12,584.8846,232.5466,83.593,99.9884,102.5666
2024-11-13,585.1688,230.2452,82.8001,99.6111,102.5852
2024-11-14,581.4061,227.1408,83.2795,99.5835,102.5945
2024-11-15,573.9591,223.7524,83.0583,99.6295,102.6131
2024-11-18,576.3109,224.1931,83.2058,99.8135,102.6317
2024-11-19,578.4175,225.8579,83.6299,100.0252,102.6503
2024-11-20,578.6134,226.1517,83.3625,99.7859,102.6689
2024-11-21,581.7197,229.5891,83.298,99.6663,102.6689
2024-11-22,583.5226,233.8295,83.3441,99.7583,102.7061
2024-11-25,585.5021,237.3844,85.5017,101.0007,102.7247
2024-11-26,588.5591,235.6412,85.1698,100.743,102.734
2024-11-27,586.7758,235.9644,85.7599,101.1111,102.7526
2024-11-29,590.421,236.8653,86.645,101.7369,102.7991
2024-12-02,591.4791,236.7478,86.8532,101.8967,102.814
2024-12-03,591.7535,235.0634,86.1038,101.5365,102.8421
2024-12-04,595.428,235.9056,87.029,102.026,102.8421
2024-12-05,594.4481,233.1538,87.2048,101.9983,102.8701
2024-12-06,595.575,233.9862,87.3344,102.2291,102.9168
2024-12-09,592.5081,232.811,86.5294,101.9706,102.9354
2024-12-10,590.666,231.8023,86.1223,101.8136,102.9354
2024-12-11,595.2321,232.8502,85.308,101.5365,102.9541
2024-12-12,592.1651,229.8241,84.2718,100.964,102.9634
2024-12-13,592.0475,228.2474,83.4113,100.4007,102.9915
2024-12-16,594.5756,229.5891,83.6611,100.5299,103.0195
2024-12-17,592.1258,226.9607,83.8647,100.5392,103.0195
2024-12-18,574.4785,216.9126,82.816,99.2927,103.0354
2024-12-19,574.302,215.95,81.562,98.7552,103.0635
2024-12-20,581.1999,217.9734,82.0265,99.1444,103.0916
2024-12-23,584.6803,217.4725,81.2741,98.8571,103.101
2024-12-24,591.1791,219.4173,81.6178,99.163,103.1291
2024-12-26,591.2184,221.6665,81.5713,99.2556,103.1479
2024-12-27,584.995,218.435,80.9026,98.8386,103.176
2024-12-30,578.3193,216.7554,81.5527,99.2649,103.2041
2024-12-31,576.2153,217.0305,81.1162,99.0146,103.2135
2025-01-02,574.7996,217.2073,81.3391,99.0239,103.2323
2025-01-03,581.9865,220.4387,81.079,98.7922,103.2604
2025-01-06,585.3391,220.5272,80.7168,98.542,103.2791
2025-01-07,578.7223,218.7592,79.8065,98.0879,103.2979
2025-01-08,579.5679,217.7672,79.9087,98.2455,103.2979
2025-01-10,570.7193,212.9739,79.3793,97.6801,103.326
2025-01-13,571.6043,213.3865,79.3514,97.4021,103.3447
2025-01-14,572.3907,215.8125,79.2213,97.5133,103.3541
2025-01-15,582.8026,220.0557,80.5868,98.681,103.3728
2025-01-16,581.6818,220.4977,80.8468,98.8756,103.3822
2025-01-17,587.5217,221.4505,80.9862,98.9591,103.4291
2025-01-21,592.8997,225.7034,81.7106,99.5336,103.4478
2025-01-22,596.2326,224.2301,81.2834,99.2185,103.4478
2025-01-23,599.4869,225.2516,80.6518,99.0795,103.4666
2025-01-24,597.7368,224.623,81.014,99.2742,103.5041
2025-01-27,589.2816,222.4719,81.9707,99.9599,103.5228
2025-01-28,594.3449,222.7175,81.915,99.8209,103.5322
2025-01-29,591.6804,222.2068,81.7478,99.6912,103.5416
2025-01-30,594.8561,224.4658,82.0543,99.9136,103.551
2025-01-31,591.6904,222.4523,81.5156,99.5893,103.5884
2025-02-03,587.7086,219.8494,82.1793,99.7465,103.6007
2025-02-04,591.6511,222.8943,82.431,99.9418,103.6101
2025-02-05,594.0499,225.3204,83.7919,100.6394,103.6195
2025-02-06,596.1146,224.5837,83.7547,100.4533,103.6383
2025-02-07,590.658,221.9808,83.214,100.0162,103.6665
2025-02-10,594.6693,222.9827,82.9623,100.0441,103.676
2025-02-11,595.1215,221.6862,82.431,99.8209,103.676
2025-02-12,593.2044,219.6432,81.3124,99.2814,103.676
